"customer_id","income","total_spend","web_purchases","catalog_purchases","store_purchases","recency_days","response","cluster","segment"
10150,86429,1449,7,4,7,10,1,2,"Potential Upgraders"
1968,45684,28,1,0,2,37,0,1,"Premium Loyalists"
6534,47889,67,2,0,3,94,0,3,"Price Sensitive"
9485,45921,199,2,1,6,23,0,1,"Premium Loyalists"
7053,78420,1453,3,10,8,75,0,2,"Potential Upgraders"
4654,75114,1253,3,10,5,40,0,2,"Potential Upgraders"
9760,52278,1198,10,5,10,24,1,4,"Inactive Low-Value"
1048,35641,178,3,1,4,11,1,1,"Premium Loyalists"
10619,95529,1990,7,3,7,29,1,2,"Potential Upgraders"
9308,62820,976,3,4,6,51,0,4,"Inactive Low-Value"
10505,73113,1001,3,4,7,86,0,2,"Potential Upgraders"
8362,84169,1919,7,6,6,9,1,2,"Potential Upgraders"
2625,42607,350,3,2,7,30,0,1,"Premium Loyalists"
4637,74637,1650,6,9,9,73,0,2,"Potential Upgraders"
9972,46015,46,1,0,3,25,0,1,"Premium Loyalists"
4483,72354,1228,2,10,6,67,0,2,"Potential Upgraders"
4487,39858,95,2,0,4,67,1,3,"Price Sensitive"
4988,34469,62,1,1,4,58,0,3,"Price Sensitive"
8931,83033,1761,11,4,10,82,0,2,"Potential Upgraders"
5871,24401,467,6,1,6,98,0,3,"Price Sensitive"
2008,77583,1149,4,5,9,93,0,2,"Potential Upgraders"
3139,74116,2052,4,4,10,53,0,2,"Potential Upgraders"
10037,74293,1127,5,4,6,66,0,2,"Potential Upgraders"
10673,68397,1416,6,9,5,6,0,2,"Potential Upgraders"
5303,79632,1113,6,4,9,42,0,4,"Inactive Low-Value"
538,46107,125,1,1,4,78,0,3,"Price Sensitive"
7922,64950,966,11,2,10,29,0,4,"Inactive Low-Value"
5692,25443,32,1,0,3,82,0,3,"Price Sensitive"
4843,75127,833,2,11,5,92,0,2,"Potential Upgraders"
6383,32892,46,3,0,3,78,0,3,"Price Sensitive"
1628,71796,960,9,3,4,54,0,4,"Inactive Low-Value"
1204,67536,1829,11,5,11,45,0,2,"Potential Upgraders"
3673,55239,779,7,5,11,59,0,4,"Inactive Low-Value"
760,60554,811,8,4,9,8,0,4,"Inactive Low-Value"
8957,64831,1120,6,3,5,51,0,4,"Inactive Low-Value"
4128,56067,725,7,4,7,51,0,4,"Inactive Low-Value"
6810,82025,1187,3,2,6,76,1,2,"Potential Upgraders"
5386,94384,2302,5,8,5,62,1,2,"Potential Upgraders"
8700,14906,66,2,1,3,86,0,3,"Price Sensitive"
3202,51563,1250,4,4,10,60,0,2,"Potential Upgraders"
1328,57937,683,4,4,9,56,0,4,"Inactive Low-Value"
8405,68274,305,4,2,5,83,0,3,"Price Sensitive"
6515,39771,50,2,0,3,92,0,3,"Price Sensitive"
2882,67893,995,3,2,9,31,0,4,"Inactive Low-Value"
7574,27922,41,2,0,3,80,0,3,"Price Sensitive"
6387,52190,77,2,1,3,39,0,1,"Premium Loyalists"
5320,44051,171,3,1,4,20,1,1,"Premium Loyalists"
5048,42767,131,3,1,2,53,0,3,"Price Sensitive"
8146,46106,54,1,1,2,84,0,3,"Price Sensitive"
10031,16927,53,3,0,4,50,0,1,"Premium Loyalists"
5748,59754,475,5,2,6,96,1,3,"Price Sensitive"
2134,53700,694,5,5,8,94,0,4,"Inactive Low-Value"
1523,59041,96,2,0,4,25,0,1,"Premium Loyalists"
9665,54237,361,5,2,5,48,0,4,"Inactive Low-Value"
4640,70647,1079,4,7,13,65,0,2,"Potential Upgraders"
3635,52597,578,6,3,8,69,0,4,"Inactive Low-Value"
3547,41021,64,2,0,3,12,1,1,"Premium Loyalists"
2456,40233,149,2,1,5,84,0,3,"Price Sensitive"
5633,50183,231,3,1,6,47,0,1,"Premium Loyalists"
7801,54753,728,5,2,11,87,0,4,"Inactive Low-Value"
10489,92955,1778,6,7,9,35,1,2,"Potential Upgraders"
7011,33471,93,3,0,4,47,0,1,"Premium Loyalists"
2620,34596,23,1,0,2,48,1,1,"Premium Loyalists"
3933,44010,662,10,2,6,46,0,4,"Inactive Low-Value"
10981,84219,1198,3,4,10,27,0,2,"Potential Upgraders"
1734,40706,81,3,0,4,37,0,1,"Premium Loyalists"
10995,15716,92,3,0,4,8,0,1,"Premium Loyalists"
6357,59052,491,7,1,7,29,0,4,"Inactive Low-Value"
9209,80573,1564,4,6,13,85,0,2,"Potential Upgraders"
10286,83715,926,2,8,13,2,0,2,"Potential Upgraders"
2611,82576,1910,2,4,12,66,0,2,"Potential Upgraders"
1600,56962,411,6,3,5,60,0,4,"Inactive Low-Value"
3308,35704,94,2,0,4,54,0,3,"Price Sensitive"
5407,53103,1085,10,6,7,70,0,4,"Inactive Low-Value"
2166,46779,23,0,1,2,55,0,3,"Price Sensitive"
3955,4861,6,0,0,0,20,0,1,"Premium Loyalists"
6634,33462,54,2,0,3,78,0,3,"Price Sensitive"
3056,63693,1150,11,6,9,63,0,4,"Inactive Low-Value"
5718,80763,1415,5,11,6,17,1,2,"Potential Upgraders"
6872,65352,405,4,2,8,43,0,4,"Inactive Low-Value"
8164,82170,1908,5,6,7,13,0,2,"Potential Upgraders"
4580,75759,2486,9,7,9,46,1,2,"Potential Upgraders"
9305,79689,1315,4,9,13,65,0,2,"Potential Upgraders"
453,35340,45,2,0,3,1,0,1,"Premium Loyalists"
8545,85683,1789,2,4,10,6,1,2,"Potential Upgraders"
9850,24884,19,0,0,3,32,0,1,"Premium Loyalists"
7378,42021,573,10,1,6,34,0,4,"Inactive Low-Value"
7646,64449,805,5,3,12,70,0,4,"Inactive Low-Value"
1640,64587,108,1,1,4,49,0,1,"Premium Loyalists"
5184,34824,23,1,0,2,65,0,3,"Price Sensitive"
8492,75437,1493,8,4,10,25,0,2,"Potential Upgraders"
11188,26091,89,2,1,3,84,0,3,"Price Sensitive"
1212,52845,936,8,8,6,7,0,4,"Inactive Low-Value"
9097,46086,343,3,1,8,34,0,1,"Premium Loyalists"
10473,78028,528,6,4,9,38,1,4,"Inactive Low-Value"
7962,95169,1901,4,3,4,1,1,2,"Potential Upgraders"
9984,56337,724,8,5,4,25,1,4,"Inactive Low-Value"
5527,22434,58,2,0,3,25,0,1,"Premium Loyalists"
6374,36930,297,5,2,4,50,0,3,"Price Sensitive"
7453,36130,488,3,8,4,46,1,1,"Premium Loyalists"
8952,65569,859,6,5,10,96,0,2,"Potential Upgraders"
241,83844,1574,4,4,11,57,0,2,"Potential Upgraders"
8975,19514,69,3,1,2,47,0,1,"Premium Loyalists"
6119,36736,17,1,0,2,52,0,1,"Premium Loyalists"
5236,77568,2194,10,2,8,30,0,4,"Inactive Low-Value"
5723,49187,116,1,1,5,63,0,3,"Price Sensitive"
1710,30168,279,6,1,4,51,0,3,"Price Sensitive"
1970,34053,103,3,0,3,14,0,1,"Premium Loyalists"
5313,38196,44,2,0,4,20,0,1,"Premium Loyalists"
10634,59412,406,4,2,8,56,0,4,"Inactive Low-Value"
7010,70924,1363,6,6,7,41,0,2,"Potential Upgraders"
8562,54165,236,2,1,7,72,0,3,"Price Sensitive"
3158,32300,39,1,0,3,1,0,1,"Premium Loyalists"
4436,20180,137,2,1,4,27,0,1,"Premium Loyalists"
5287,34961,79,3,1,3,77,0,3,"Price Sensitive"
2445,28440,63,2,0,3,87,0,3,"Price Sensitive"
6059,64504,1314,11,3,4,81,1,4,"Inactive Low-Value"
4550,33564,71,1,1,3,51,0,1,"Premium Loyalists"
4240,17345,58,2,1,2,79,0,3,"Price Sensitive"
8911,56320,702,5,4,9,11,0,4,"Inactive Low-Value"
3706,28647,94,2,2,2,54,1,3,"Price Sensitive"
3628,15038,80,2,1,2,93,0,3,"Price Sensitive"
10175,32173,22,1,0,3,0,0,1,"Premium Loyalists"
8985,68316,1211,10,7,10,54,0,2,"Potential Upgraders"
5204,74538,1461,8,8,5,21,1,2,"Potential Upgraders"
9220,91700,1968,8,6,5,58,1,2,"Potential Upgraders"
9888,68695,1091,4,4,7,3,0,4,"Inactive Low-Value"
5263,31056,55,1,0,3,99,0,3,"Price Sensitive"
1020,79593,1366,5,6,7,70,0,2,"Potential Upgraders"
9503,28071,313,5,1,5,65,0,3,"Price Sensitive"
10613,37334,62,3,0,4,44,0,1,"Premium Loyalists"
67,46423,92,2,0,4,6,0,1,"Premium Loyalists"
6019,37126,72,1,2,2,9,1,1,"Premium Loyalists"
5863,47703,655,6,3,8,95,0,4,"Inactive Low-Value"
3717,61180,704,5,5,6,70,0,4,"Inactive Low-Value"
6730,38998,54,2,0,3,92,0,3,"Price Sensitive"
10749,8028,178,0,1,0,62,0,3,"Price Sensitive"
4998,76081,1033,4,5,4,85,0,2,"Potential Upgraders"
6287,34728,36,1,1,2,2,1,1,"Premium Loyalists"
5985,33168,122,2,1,4,0,0,1,"Premium Loyalists"
4754,33585,122,2,0,4,91,0,3,"Price Sensitive"
4002,77037,1123,7,7,12,3,0,2,"Potential Upgraders"
8870,35196,497,6,1,5,68,1,3,"Price Sensitive"
966,44529,691,6,2,11,98,0,4,"Inactive Low-Value"
4767,70924,1363,6,6,7,41,0,2,"Potential Upgraders"
9725,28764,12,1,0,2,16,0,1,"Premium Loyalists"
4475,69098,2440,7,8,9,82,0,2,"Potential Upgraders"
5740,25959,56,1,2,2,1,1,1,"Premium Loyalists"
5731,27100,37,1,0,3,64,0,3,"Price Sensitive"
7290,70596,968,3,5,12,68,0,2,"Potential Upgraders"
3846,42557,270,6,1,4,98,0,3,"Price Sensitive"
8104,53312,278,5,1,5,32,0,1,"Premium Loyalists"
4507,72228,1250,6,7,8,87,0,2,"Potential Upgraders"
11013,67605,938,2,8,6,84,0,2,"Potential Upgraders"
4491,62845,1178,3,4,10,3,0,2,"Potential Upgraders"
3759,65196,1155,7,6,11,34,0,2,"Potential Upgraders"
1162,42000,653,5,2,11,23,1,4,"Inactive Low-Value"
2055,35860,49,1,1,2,37,0,1,"Premium Loyalists"
10766,65526,506,4,4,8,22,0,4,"Inactive Low-Value"
4415,16860,38,1,1,3,19,0,1,"Premium Loyalists"
3005,83528,1650,4,10,8,7,1,2,"Potential Upgraders"
2223,64176,1826,8,9,8,52,0,2,"Potential Upgraders"
4817,22304,18,1,0,2,91,0,3,"Price Sensitive"
2875,67023,906,3,7,13,93,0,2,"Potential Upgraders"
10536,32892,46,3,0,3,78,0,3,"Price Sensitive"
11112,70713,1477,5,6,8,23,0,2,"Potential Upgraders"
3807,59925,766,9,2,9,83,0,4,"Inactive Low-Value"
9197,39722,47,2,0,3,92,0,3,"Price Sensitive"
10832,46610,467,6,1,6,4,0,4,"Inactive Low-Value"
6421,88347,2116,4,7,9,32,0,2,"Potential Upgraders"
4207,87171,1298,6,7,11,27,0,2,"Potential Upgraders"
577,26907,22,1,0,3,10,0,1,"Premium Loyalists"
10855,50014,396,4,1,8,9,0,1,"Premium Loyalists"
3081,41014,20,1,0,2,65,0,3,"Price Sensitive"
3535,66294,967,4,3,5,68,0,4,"Inactive Low-Value"
247,36715,357,7,2,4,16,1,1,"Premium Loyalists"
8707,79456,1401,5,6,4,12,1,2,"Potential Upgraders"
9523,40479,15,0,0,3,95,0,3,"Price Sensitive"
6072,75345,2087,5,8,6,16,1,2,"Potential Upgraders"
6295,54233,981,11,6,5,46,0,4,"Inactive Low-Value"
10914,24163,17,1,0,3,3,0,1,"Premium Loyalists"
1509,84460,523,9,9,4,80,1,2,"Potential Upgraders"
5577,43776,23,1,0,2,77,0,3,"Price Sensitive"
7348,71691,1192,4,7,5,0,1,2,"Potential Upgraders"
1127,85844,1958,6,6,7,62,0,2,"Potential Upgraders"
1833,39190,133,2,1,4,91,0,3,"Price Sensitive"
4944,71367,777,4,5,7,24,0,4,"Inactive Low-Value"
9080,38578,73,3,0,3,2,0,1,"Premium Loyalists"
6466,57236,121,2,1,4,22,0,1,"Premium Loyalists"
9964,61825,424,4,2,8,56,0,4,"Inactive Low-Value"
4790,79803,868,4,3,5,54,0,4,"Inactive Low-Value"
10245,80910,756,3,3,8,71,0,4,"Inactive Low-Value"
1109,27590,12,1,0,2,38,0,1,"Premium Loyalists"
6001,56775,937,5,8,10,62,0,2,"Potential Upgraders"
5538,83829,1862,4,7,6,78,1,2,"Potential Upgraders"
10552,54210,367,4,1,7,18,0,1,"Premium Loyalists"
1545,38508,443,7,2,5,95,0,3,"Price Sensitive"
7409,53187,267,4,1,6,66,0,3,"Price Sensitive"
4444,30023,61,2,0,3,28,0,1,"Premium Loyalists"
146,76045,1323,4,5,11,78,0,2,"Potential Upgraders"
6271,50870,63,2,0,3,13,0,1,"Premium Loyalists"
10065,15315,64,2,0,4,27,0,1,"Premium Loyalists"
4741,65463,562,6,2,9,17,0,4,"Inactive Low-Value"
246,66480,312,4,1,7,71,0,4,"Inactive Low-Value"
375,76773,1156,2,2,11,79,0,2,"Potential Upgraders"
1524,81698,1104,8,2,5,1,1,4,"Inactive Low-Value"
10022,54466,16,1,0,2,78,0,3,"Price Sensitive"
7451,98777,2008,4,6,9,23,0,2,"Potential Upgraders"
11010,16269,44,3,0,3,75,0,3,"Price Sensitive"
4356,71819,1574,3,3,5,70,0,2,"Potential Upgraders"
3885,33569,63,1,1,2,10,1,1,"Premium Loyalists"
1175,36262,426,3,5,3,24,1,1,"Premium Loyalists"
880,22634,96,2,1,2,47,0,1,"Premium Loyalists"
2320,47025,635,11,1,6,98,0,4,"Inactive Low-Value"
850,70566,757,6,5,9,4,0,4,"Inactive Low-Value"
4713,31605,125,2,1,4,15,0,1,"Premium Loyalists"
675,52034,332,4,2,5,67,0,3,"Price Sensitive"
5025,48526,135,2,1,4,32,0,1,"Premium Loyalists"
2308,46734,330,6,1,5,40,0,4,"Inactive Low-Value"
5995,39552,384,6,2,5,54,1,4,"Inactive Low-Value"
6749,86358,1722,5,3,6,78,0,2,"Potential Upgraders"
1010,46931,78,1,1,3,94,0,3,"Price Sensitive"
8977,16581,24,0,0,3,51,0,1,"Premium Loyalists"
4756,63998,1168,7,6,11,42,1,2,"Potential Upgraders"
3412,67381,957,2,2,9,67,0,4,"Inactive Low-Value"
606,25930,15,1,0,2,87,0,3,"Price Sensitive"
5961,42693,57,1,0,3,29,0,1,"Premium Loyalists"
2975,85606,1956,6,7,9,89,0,2,"Potential Upgraders"
2894,72903,2013,7,5,8,74,1,2,"Potential Upgraders"
7613,49669,326,5,1,6,97,0,3,"Price Sensitive"
10542,36778,77,3,0,3,63,0,3,"Price Sensitive"
8015,85696,1313,4,6,9,88,1,2,"Potential Upgraders"
10617,10979,30,3,0,3,34,0,1,"Premium Loyalists"
11166,49678,315,6,2,4,81,0,3,"Price Sensitive"
849,56129,660,6,2,10,65,0,4,"Inactive Low-Value"
523,37155,74,2,0,4,51,0,1,"Premium Loyalists"
4066,21282,46,2,1,2,76,0,3,"Price Sensitive"
8414,33419,86,2,0,4,76,0,3,"Price Sensitive"
819,63285,1103,6,5,13,84,0,2,"Potential Upgraders"
4961,21255,61,2,1,4,56,0,3,"Price Sensitive"
749,42162,145,3,1,3,31,1,1,"Premium Loyalists"
5430,54450,684,9,2,8,0,0,4,"Inactive Low-Value"
7755,57744,411,9,1,4,91,0,4,"Inactive Low-Value"
10525,26576,27,1,0,2,40,1,1,"Premium Loyalists"
1453,57513,1060,9,3,13,59,0,4,"Inactive Low-Value"
8310,68142,1459,10,4,7,96,0,4,"Inactive Low-Value"
10710,7500,18,1,0,2,61,0,3,"Price Sensitive"
5031,83145,1833,5,9,11,14,1,2,"Potential Upgraders"
2613,54197,237,1,3,6,16,0,1,"Premium Loyalists"
213,23091,48,2,1,3,98,0,3,"Price Sensitive"
967,46049,515,5,2,9,11,1,4,"Inactive Low-Value"
1077,56715,1020,7,3,4,52,0,4,"Inactive Low-Value"
7959,79410,1370,3,2,5,19,0,4,"Inactive Low-Value"
640,57304,1026,7,6,10,61,0,2,"Potential Upgraders"
4252,44375,301,4,1,6,73,0,3,"Price Sensitive"
8432,54450,684,9,2,8,0,0,4,"Inactive Low-Value"
6218,59594,499,8,1,7,74,0,4,"Inactive Low-Value"
6905,80685,1004,6,4,10,55,0,4,"Inactive Low-Value"
5922,40344,218,4,1,5,48,0,1,"Premium Loyalists"
3598,62710,606,4,2,12,53,0,4,"Inactive Low-Value"
6116,48985,75,1,1,3,13,0,1,"Premium Loyalists"
6263,35322,106,2,0,4,34,0,1,"Premium Loyalists"
10486,77142,990,4,4,8,54,0,2,"Potential Upgraders"
2410,81657,1097,3,4,8,69,0,2,"Potential Upgraders"
193,14421,16,1,0,2,81,0,3,"Price Sensitive"
3363,20130,34,1,0,3,99,0,3,"Price Sensitive"
8278,74214,1711,8,2,5,3,0,4,"Inactive Low-Value"
10660,66726,438,8,2,4,61,0,4,"Inactive Low-Value"
8686,23724,75,2,0,3,65,0,3,"Price Sensitive"
1604,47353,225,2,2,6,93,0,3,"Price Sensitive"
5907,33444,18,1,0,2,24,0,1,"Premium Loyalists"
10669,54386,470,3,2,10,8,0,4,"Inactive Low-Value"
2918,28510,91,2,0,4,72,0,3,"Price Sensitive"
5735,90638,2525,3,4,10,29,0,2,"Potential Upgraders"
359,48070,504,8,2,6,33,0,4,"Inactive Low-Value"
8387,43140,235,4,1,5,68,0,3,"Price Sensitive"
1829,54959,1232,9,5,4,55,1,4,"Inactive Low-Value"
3839,15056,88,2,2,3,76,0,3,"Price Sensitive"
9392,26954,17,1,0,2,17,0,1,"Premium Loyalists"
2292,22327,24,1,0,3,94,0,3,"Price Sensitive"
10466,44393,60,1,0,4,86,0,3,"Price Sensitive"
9855,62000,1020,6,6,13,25,0,2,"Potential Upgraders"
4088,31497,155,3,1,4,22,0,1,"Premium Loyalists"
5231,45894,51,1,0,3,15,0,1,"Premium Loyalists"
590,78579,1812,5,6,4,35,1,2,"Potential Upgraders"
8732,67369,1461,7,4,10,81,1,2,"Potential Upgraders"
2315,58401,96,1,2,2,55,0,3,"Price Sensitive"
3515,62307,160,4,0,4,94,0,3,"Price Sensitive"
2245,43641,139,2,1,4,50,0,1,"Premium Loyalists"
6283,63841,908,9,3,9,64,0,4,"Inactive Low-Value"
2246,46891,183,2,1,4,91,0,3,"Price Sensitive"
6606,70091,1161,5,2,10,11,0,4,"Inactive Low-Value"
5545,78075,988,3,5,5,72,0,2,"Potential Upgraders"
7342,59184,1072,6,6,12,6,0,2,"Potential Upgraders"
837,54809,174,2,1,5,0,0,1,"Premium Loyalists"
9500,58113,758,9,2,8,66,0,4,"Inactive Low-Value"
3602,51412,195,3,2,4,42,0,1,"Premium Loyalists"
234,15287,31,1,1,2,60,1,3,"Price Sensitive"
2995,66636,1084,3,4,9,64,0,2,"Potential Upgraders"
1118,50965,685,10,4,5,87,0,4,"Inactive Low-Value"
7789,84618,1672,6,9,10,96,0,2,"Potential Upgraders"
3068,18351,43,2,0,3,1,0,1,"Premium Loyalists"
8955,40451,49,1,1,2,54,0,3,"Price Sensitive"
945,36317,133,3,0,4,53,0,3,"Price Sensitive"
5644,42213,363,5,1,7,96,0,3,"Price Sensitive"
7192,65748,545,2,4,10,58,0,4,"Inactive Low-Value"
2324,77044,1065,7,11,11,12,0,2,"Potential Upgraders"
697,74918,2047,5,9,6,78,0,2,"Potential Upgraders"
3439,56721,296,4,1,5,64,0,3,"Price Sensitive"
1506,42160,140,2,1,4,26,1,1,"Premium Loyalists"
232,61559,530,4,2,10,8,0,4,"Inactive Low-Value"
8876,33629,152,3,1,4,49,0,1,"Premium Loyalists"
4500,68682,1598,4,9,10,56,0,2,"Potential Upgraders"
9739,34377,114,2,2,2,55,0,3,"Price Sensitive"
10395,8940,101,3,1,3,25,0,1,"Premium Loyalists"
1176,26228,25,1,0,2,50,0,1,"Premium Loyalists"
1627,77297,789,5,7,9,84,0,2,"Potential Upgraders"
938,40211,87,2,1,2,30,0,1,"Premium Loyalists"
2740,33438,90,2,1,4,81,0,3,"Price Sensitive"
257,75032,1215,5,4,9,74,0,2,"Potential Upgraders"
4058,61284,811,11,2,8,76,0,4,"Inactive Low-Value"
7736,22518,61,2,1,2,36,1,1,"Premium Loyalists"
8210,54730,405,4,1,8,64,0,4,"Inactive Low-Value"
833,38452,72,3,0,3,62,0,3,"Price Sensitive"
6230,44421,189,5,0,4,53,0,3,"Price Sensitive"
7325,38197,40,1,0,3,86,0,3,"Price Sensitive"
1307,41986,63,3,0,4,15,0,1,"Premium Loyalists"
1502,28427,52,2,0,3,67,0,3,"Price Sensitive"
6211,37395,39,1,0,3,47,0,1,"Premium Loyalists"
843,64722,805,8,2,11,47,0,4,"Inactive Low-Value"
4174,55249,130,2,1,4,81,0,3,"Price Sensitive"
9757,84906,1631,5,6,12,98,0,2,"Potential Upgraders"
6918,28691,34,1,0,3,56,0,3,"Price Sensitive"
286,44213,152,2,1,5,48,0,1,"Premium Loyalists"
11086,25707,21,1,0,3,18,0,1,"Premium Loyalists"
1921,59062,71,2,0,3,74,0,3,"Price Sensitive"
4138,76624,899,5,10,7,68,0,2,"Potential Upgraders"
7718,66000,711,1,3,5,36,0,1,"Premium Loyalists"
1291,27683,351,6,2,4,90,0,3,"Price Sensitive"
6862,1730,8,0,0,0,65,0,3,"Price Sensitive"
4136,7500,119,3,2,2,63,0,3,"Price Sensitive"
803,40521,21,0,1,2,82,0,3,"Price Sensitive"
4298,20427,10,1,0,2,63,0,3,"Price Sensitive"
10833,65106,973,8,3,13,55,0,4,"Inactive Low-Value"
9606,69969,1536,4,2,6,64,1,2,"Potential Upgraders"
8534,67433,992,6,5,13,51,0,2,"Potential Upgraders"
5153,77766,1529,11,10,11,97,1,2,"Potential Upgraders"
961,74716,860,7,3,5,92,0,4,"Inactive Low-Value"
5011,68118,928,8,9,4,51,0,2,"Potential Upgraders"
6653,55158,418,7,2,5,72,1,4,"Inactive Low-Value"
9094,62972,587,7,4,3,39,1,4,"Inactive Low-Value"
810,74190,641,4,2,11,49,0,4,"Inactive Low-Value"
5493,39356,23,1,0,2,21,0,1,"Premium Loyalists"
2147,76653,2279,4,7,11,91,0,2,"Potential Upgraders"
5107,35860,49,1,1,2,37,0,1,"Premium Loyalists"
3979,90687,1779,6,2,8,98,1,2,"Potential Upgraders"
6049,73450,1804,7,8,11,85,0,2,"Potential Upgraders"
8147,31454,48,2,0,3,40,0,1,"Premium Loyalists"
1857,47139,83,2,1,2,2,1,1,"Premium Loyalists"
3910,83829,1862,4,7,6,78,1,2,"Potential Upgraders"
5207,53378,793,9,4,6,41,1,4,"Inactive Low-Value"
11114,19656,84,2,1,3,94,0,3,"Price Sensitive"
5429,45579,183,4,1,4,10,0,1,"Premium Loyalists"
9400,85485,1383,6,6,6,73,0,2,"Potential Upgraders"
1740,55956,999,7,3,4,22,0,4,"Inactive Low-Value"
7488,64191,825,5,3,13,30,0,4,"Inactive Low-Value"
195,38808,246,5,1,4,21,1,1,"Premium Loyalists"
635,57183,610,9,1,7,51,0,4,"Inactive Low-Value"
7527,23748,76,2,1,3,97,0,3,"Price Sensitive"
10319,66303,1286,3,4,11,56,0,2,"Potential Upgraders"
2296,37368,30,1,0,2,4,0,1,"Premium Loyalists"
10637,40800,99,3,0,3,77,0,3,"Price Sensitive"
2931,71847,1192,6,7,9,95,0,2,"Potential Upgraders"
907,46149,362,5,1,7,36,0,4,"Inactive Low-Value"
3698,78687,2130,4,6,8,13,1,2,"Potential Upgraders"
9516,49118,1229,9,7,10,90,1,2,"Potential Upgraders"
679,37633,38,1,0,3,49,0,1,"Premium Loyalists"
7384,39767,485,7,1,7,18,0,4,"Inactive Low-Value"
5043,26997,434,4,2,5,89,0,3,"Price Sensitive"
5267,33986,44,1,0,3,43,0,1,"Premium Loyalists"
339,57091,496,9,2,5,82,1,4,"Inactive Low-Value"
2516,46831,78,1,2,2,84,0,3,"Price Sensitive"
9010,83151,2346,5,7,10,80,1,2,"Potential Upgraders"
378,52531,794,7,2,10,68,0,4,"Inactive Low-Value"
4808,15759,17,1,0,2,12,0,1,"Premium Loyalists"
5068,22804,26,2,0,2,75,0,3,"Price Sensitive"
7628,43050,76,2,0,4,10,0,1,"Premium Loyalists"
7128,42997,15,1,0,2,91,0,3,"Price Sensitive"
2811,48918,62,1,0,4,21,0,1,"Premium Loyalists"
3551,60033,198,2,1,5,28,0,1,"Premium Loyalists"
1663,34043,49,2,0,2,97,0,3,"Price Sensitive"
5543,57811,802,7,2,11,49,0,4,"Inactive Low-Value"
1577,78569,1736,4,6,4,14,1,2,"Potential Upgraders"
10641,7500,57,2,1,3,5,0,1,"Premium Loyalists"
5336,157733,59,1,0,1,37,0,1,"Premium Loyalists"
6024,94384,2302,5,8,5,62,1,2,"Potential Upgraders"
1878,23148,37,2,0,3,83,0,3,"Price Sensitive"
3099,44267,310,5,2,4,48,0,1,"Premium Loyalists"
6055,71626,1305,5,5,8,94,0,2,"Potential Upgraders"
5841,60894,832,10,3,8,61,0,4,"Inactive Low-Value"
3972,50200,401,7,1,5,70,0,4,"Inactive Low-Value"
4394,81051,1501,5,5,12,43,0,2,"Potential Upgraders"
5758,65169,1189,10,4,13,23,1,4,"Inactive Low-Value"
6658,59868,1194,11,2,12,37,0,4,"Inactive Low-Value"
4603,65695,656,5,4,10,50,0,4,"Inactive Low-Value"
8427,64857,1540,7,5,10,78,0,2,"Potential Upgraders"
10260,45143,311,6,1,5,74,0,3,"Price Sensitive"
7143,74805,820,4,7,10,14,0,2,"Potential Upgraders"
8789,59060,274,3,1,7,77,0,3,"Price Sensitive"
6197,27238,57,3,0,3,39,0,1,"Premium Loyalists"
4554,47009,448,3,2,8,89,0,3,"Price Sensitive"
4937,46094,44,1,0,3,62,0,3,"Price Sensitive"
1920,40321,102,3,0,3,59,0,3,"Price Sensitive"
8749,37235,61,1,1,2,68,0,3,"Price Sensitive"
1650,81843,1643,5,9,12,13,0,2,"Potential Upgraders"
10377,46692,397,6,1,5,37,0,4,"Inactive Low-Value"
9206,77382,1121,5,7,12,36,0,2,"Potential Upgraders"
10971,37774,473,7,2,3,28,1,4,"Inactive Low-Value"
6398,18393,50,3,0,3,2,0,1,"Premium Loyalists"
9212,72828,1678,6,3,13,17,0,2,"Potential Upgraders"
7937,24711,58,3,0,3,86,0,3,"Price Sensitive"
839,45503,170,3,1,4,54,0,3,"Price Sensitive"
4246,6560,373,1,0,1,2,0,1,"Premium Loyalists"
158,71604,1196,8,3,5,3,1,4,"Inactive Low-Value"
4832,27244,101,2,2,2,84,0,3,"Price Sensitive"
5621,48752,316,6,1,5,8,1,1,"Premium Loyalists"
1945,71434,1400,7,4,7,4,0,4,"Inactive Low-Value"
5147,90842,1424,4,9,13,57,0,2,"Potential Upgraders"
2535,88097,844,6,5,8,24,1,4,"Inactive Low-Value"
11039,51948,311,5,2,4,51,0,3,"Price Sensitive"
9495,71853,1149,2,8,6,29,0,2,"Potential Upgraders"
9635,35876,129,3,1,3,13,0,1,"Premium Loyalists"
2173,40049,32,1,0,3,23,0,1,"Premium Loyalists"
942,39660,299,7,1,3,36,1,1,"Premium Loyalists"
9386,50127,320,5,1,6,88,0,3,"Price Sensitive"
5510,43263,441,5,2,6,2,0,1,"Premium Loyalists"
873,62845,1178,3,4,10,3,1,2,"Potential Upgraders"
2253,18929,85,1,0,4,15,0,1,"Premium Loyalists"
5181,24367,24,1,0,2,58,0,3,"Price Sensitive"
979,33249,112,2,1,3,11,0,1,"Premium Loyalists"
10390,26887,30,1,0,3,27,0,1,"Premium Loyalists"
4698,50150,410,5,2,7,32,0,4,"Inactive Low-Value"
7793,62061,800,10,4,7,12,0,4,"Inactive Low-Value"
1745,85696,1313,4,6,9,88,1,2,"Potential Upgraders"
10590,76542,1483,4,8,10,91,0,2,"Potential Upgraders"
5080,70515,1258,6,6,4,12,1,2,"Potential Upgraders"
8369,18227,28,0,1,2,21,0,1,"Premium Loyalists"
